transect_id,sample,sampling_date,season,CSI_transect,NCDOT_transect,origin,MOM_log_mean,MOM_log_sort,MOM_log_skew,MOM_log_kurt,FW_phi_mean,FW_phi_sort,FW_phi_skew,FW_phi_kurt,description,%vc_gravel,%c_gravel,%m_gravel,%f_gravel,%vf_gravel,%vc_sand,%c_sand,%m_sand,%f_sand,%vf_sand,
oct2018_C07N,S1,2018-10-30,autumn,C07,NT61,NCDOT,0.25,1.12,-0.19,2.05,0.22,1.26,-0.14,0.87,Coarse Sand,0.0,0.0,0.0,0.057120106,0.11958672200000000,0.24598393600000000,0.281124498,0.269076305,0.026108087000000000,0.001000346,
oct2018_C07N,S2,2018-10-30,autumn,C07,NT61,NCDOT,0.89,0.89,-0.66,3.09,0.91,0.92,-0.22,0.98,Coarse Sand,0.0,0.0,0.0,0.009864079,0.01928165,0.14170854300000000,0.318592965,0.450251256,0.057297452,0.003004055,
oct2018_C07N,S3,2018-10-30,autumn,C07,NT61,NCDOT,1.33,0.64,-0.58,4.86,1.33,0.66,-0.05,1.08,Medium Sand,0.0,0.0,0.0,0.004615692,0.002405371,0.02106319,0.25777332,0.5937813440000000,0.114365025,0.005996058,
oct2018_C07N,S4,2018-10-30,autumn,C07,NT61,NCDOT,1.6,0.54,-0.32,5.44,1.62,0.58,0.08,1.09,Medium Sand,0.0,0.0,0.0,0.0012078620000000000,0.00080421,0.005030181,0.10261569400000000,0.6720321930000000,0.211293345,0.007016514000000000,
oct2018_C05N,S1,2018-10-30,autumn,C05,NT62,NCDOT,0.69,0.95,-0.55,2.6,0.69,0.98,-0.2,0.85,Coarse Sand,0.0,0.0,0.0,0.013868663,0.035278779000000000,0.193580742,0.32597793400000000,0.39317953900000000,0.037614671,0.0004996720000000000,
oct2018_C05N,S2,2018-10-30,autumn,C05,NT62,NCDOT,1.02,0.88,-0.91,3.68,1.05,0.9,-0.26,1.13,Medium Sand,0.0,0.0,0.0,0.007838273,0.01924297,0.110330993,0.264794383,0.520561685,0.07423366600000000,0.002998029,
oct2018_C05N,S3,2018-10-30,autumn,C05,NT62,NCDOT,1.35,0.61,-0.85,5.09,1.35,0.64,-0.09,1.16,Medium Sand,0.0,0.0,0.0,0.000402841,0.001605191,0.024096386,0.222891566,0.638554217,0.111449453,0.001000346,
oct2018_C05N,S4,2018-10-30,autumn,C05,NT62,NCDOT,1.34,0.52,-0.8,6.5,1.33,0.53,-0.04,0.95,Medium Sand,0.0,0.0,0.0,0.000402841,0.001605191,0.011044177000000000,0.240963855,0.677710843,0.065772226,0.002500866,
oct2018_C03N,S1,2018-10-30,autumn,C03,NT63,NCDOT,0.2,1.03,-0.11,2.23,0.2,1.17,-0.07,0.98,Coarse Sand,0.0,0.0,0.0,0.050828121,0.098620224,0.286860582,0.324974925,0.219658977,0.018557500000000000,0.0004996720000000000,
oct2018_C03N,S2,2018-10-30,autumn,C03,NT63,NCDOT,0.86,0.97,-0.76,3.03,0.87,1.01,-0.29,0.98,Coarse Sand,0.0,0.0,0.0,0.01687769,0.035278779000000000,0.145436309,0.274824473,0.46138415200000000,0.06419991,0.001998686,
oct2018_C03N,S3,2018-10-30,autumn,C03,NT63,NCDOT,1.33,0.59,-1.0,5.85,1.33,0.61,-0.1,1.12,Medium Sand,0.0,0.0,0.0,0.0006042620000000000,0.002407786,0.022088353000000000,0.229919679,0.65562249,0.088357083,0.001000346,
oct2018_C03N,S4,2018-10-30,autumn,C03,NT63,NCDOT,1.1,0.85,-0.62,3.7,1.11,0.9,-0.14,1.2,Medium Sand,0.0,0.0,0.0,0.019286987,0.012841527,0.075301205,0.315261044,0.46084337300000000,0.108463092,0.008002771,
oct2018_C01N,S1,2018-10-30,autumn,C01,NT64,NCDOT,0.47,0.95,-0.36,2.44,0.47,1.07,-0.16,0.96,Coarse Sand,0.0,0.0,0.0,0.028552335,0.049760918,0.233935743,0.373493976,0.292168675,0.022088353000000000,0.0,
oct2018_C01N,S2,2018-10-30,autumn,C01,NT64,NCDOT,1.05,0.83,-0.75,3.32,1.07,0.87,-0.21,1.08,Medium Sand,0.0,0.0,0.0,0.004227904,0.008837423,0.105527638,0.29145728600000000,0.503517588,0.08543080900000000,0.001001352,
oct2018_C01N,S3,2018-10-30,autumn,C01,NT64,NCDOT,1.47,0.4,-1.03,10.35,1.48,0.45,-0.01,1.06,Medium Sand,0.0,0.0,0.0,0.000201421,0.000802595,0.00502008,0.109437751,0.8062249,0.078313253,0.0,
oct2018_C01N,S4,2018-10-30,autumn,C01,NT64,NCDOT,1.41,0.59,0.29,3.64,1.37,0.62,0.06,0.98,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.004016064000000000,0.271084337,0.582329317,0.129065604,0.013504677,
oct2018_T03N,S1,2018-10-30,autumn,T03,NT67,NCDOT,0.17,1.06,-0.03,2.13,0.17,1.19,-0.01,0.93,Coarse Sand,0.0,0.0,0.0,0.053642098,0.105836338,0.312938816,0.275827482,0.229689067,0.021566527000000000,0.0004996720000000000,
oct2018_T03N,S2,2018-10-30,autumn,T03,NT67,NCDOT,1.4,0.54,-0.71,5.84,1.4,0.57,-0.04,1.13,Medium Sand,0.0,0.0,0.0,0.001205437,0.000802595,0.015060241,0.184738956,0.691767068,0.10292449,0.003501213,
oct2018_T03N,S3,2018-10-30,autumn,T03,NT67,NCDOT,1.38,0.51,-0.81,5.51,1.39,0.55,-0.06,1.09,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.016032064,0.189378758,0.7084168340000000,0.08517400300000000,0.000998342,
oct2018_T03N,S4,2018-10-30,autumn,T03,NT67,NCDOT,1.52,0.6,-0.23,5.05,1.52,0.61,0.06,1.14,Medium Sand,0.0,0.0,0.0,0.00020182600000000000,0.00080421,0.012072435,0.155935614,0.652917505,0.161529484,0.016538927,
oct2018_T05N,S1,2018-10-30,autumn,T05,NT68,NCDOT,0.43,1.04,-0.3,2.3,0.43,1.16,-0.19,0.92,Coarse Sand,0.0,0.0,0.0,0.038971644,0.071359349,0.241725176,0.31895687100000000,0.29689067200000000,0.031096946,0.000999343,
oct2018_T05N,S2,2018-10-30,autumn,T05,NT68,NCDOT,1.38,0.6,-0.31,5.32,1.36,0.62,0.0,1.09,Medium Sand,0.0,0.0,0.0,0.000403246,0.0016068040000000000,0.015075377,0.238190955,0.629145729,0.10306099200000000,0.012516898,
oct2018_T05N,S3,2018-10-30,autumn,T05,NT68,NCDOT,1.21,0.57,-0.64,3.73,1.23,0.59,-0.13,0.88,Medium Sand,0.0,0.0,0.0,0.003009027,0.0,0.02106319,0.320962889,0.602808425,0.051656798,0.0004996720000000000,
oct2018_T05N,S4,2018-10-30,autumn,T05,NT68,NCDOT,1.48,0.55,-0.31,5.73,1.47,0.56,0.02,1.14,Medium Sand,0.0,0.0,0.0,0.000201219,0.00080179,0.009027081,0.158475426,0.690070211,0.131930514,0.009493759000000000,
oct2018_T07N,S1,2018-10-30,autumn,T07,NT69,NCDOT,0.51,1.06,-0.45,2.33,0.51,1.17,-0.24,0.91,Coarse Sand,0.0,0.0,0.0,0.034962692000000000,0.075368301,0.20561685100000000,0.30491474400000000,0.341023069,0.037614671,0.0004996720000000000,
oct2018_T07N,S2,2018-10-30,autumn,T07,NT69,NCDOT,1.09,0.74,-0.92,4.1,1.12,0.77,-0.19,1.07,Medium Sand,0.0,0.0,0.0,0.004022238,0.008025954,0.070281124,0.31726907600000000,0.535140562,0.064760871,0.000500173,
oct2018_T07N,S3,2018-10-30,autumn,T07,NT69,NCDOT,1.32,0.63,-0.81,5.08,1.32,0.65,-0.09,1.11,Medium Sand,0.0,0.0,0.0,0.004615692,0.002405371,0.025075226000000000,0.242728185,0.61885657,0.103820599,0.002498358,
oct2018_T07N,S4,2018-10-30,autumn,T07,NT69,NCDOT,1.36,0.59,-1.06,6.66,1.37,0.6,-0.09,1.19,Medium Sand,0.0,0.0,0.0,0.005825763,0.003210382,0.020080321,0.194779116,0.6767068270000000,0.096396551,0.003001039,
oct2018_T09N,S1,2018-10-30,autumn,T09,NT70,NCDOT,0.45,0.99,-0.34,2.4,0.46,1.09,-0.16,0.94,Coarse Sand,0.0,0.0,0.0,0.026242168,0.05940015,0.23929471,0.358942065,0.29093199,0.024561496000000000,0.000627421,
oct2018_T09N,S2,2018-10-30,autumn,T09,NT70,NCDOT,0.78,0.78,-0.58,3.03,0.83,0.81,-0.08,0.99,Coarse Sand,0.0,0.0,0.0,0.006033357,0.012038932000000000,0.134538153,0.44477911600000000,0.37951807200000000,0.022592196000000000,0.000500173,
oct2018_T09N,S3,2018-10-30,autumn,T09,NT70,NCDOT,1.23,0.57,-0.81,4.56,1.24,0.58,-0.12,0.9,Medium Sand,0.0,0.0,0.0,0.000201017,0.000800987,0.026052104,0.30761523,0.611222445,0.053609046000000000,0.000499171,
oct2018_T09N,S4,2018-10-30,autumn,T09,NT70,NCDOT,1.1,0.67,-0.81,4.27,1.15,0.65,-0.12,0.93,Medium Sand,0.0,0.0,0.0,0.001007103,0.004012977,0.053212851,0.359437751,0.535140562,0.045188062,0.002000693,
oct2018_T11N,S1,2018-10-30,autumn,T11,NT71,NCDOT,0.3,1.05,-0.16,2.19,0.32,1.16,-0.09,0.92,Coarse Sand,0.0,0.0,0.0,0.038418858,0.08507511700000000,0.280120482,0.312248996,0.254016064,0.030120482,0.0,
oct2018_T11N,S2,2018-10-30,autumn,T11,NT71,NCDOT,1.31,0.62,-0.97,5.32,1.32,0.64,-0.11,1.13,Medium Sand,0.0,0.0,0.0,0.0006048690000000000,0.0024102060000000000,0.029145729,0.23517587900000000,0.63718593,0.094476035,0.001001352,
oct2018_T11N,S3,2018-10-30,autumn,T11,NT71,NCDOT,1.4,0.51,-0.84,6.15,1.4,0.54,-0.03,1.06,Medium Sand,0.0,0.0,0.0,0.000201421,0.000802595,0.012048193,0.18875502,0.704819277,0.092873321,0.000500173,
oct2018_T11N,S4,2018-10-30,autumn,T11,NT71,NCDOT,1.11,0.65,-0.56,3.46,1.13,0.64,-0.12,0.85,Medium Sand,0.0,0.0,0.0,0.006225517,0.000802595,0.043172691,0.360441767,0.539156627,0.04820011,0.002000693,
oct2018_T13N,S1,2018-10-30,autumn,T13,NT72,NCDOT,0.07,1.01,0.04,2.38,-0.09,1.17,0.0,0.87,Very Coarse Sand,0.0,0.0,0.0,0.09466228,0.109152981,0.308232932,0.299196787,0.171686747,0.0165681,0.000500173,
oct2018_T13N,S2,2018-10-30,autumn,T13,NT72,NCDOT,1.22,0.63,-0.96,4.9,1.24,0.64,-0.11,0.99,Medium Sand,0.0,0.0,0.0,0.0008048740000000000,0.003207162,0.037111334000000000,0.292878636,0.596790371,0.06870795100000000,0.0004996720000000000,
oct2018_T13N,S3,2018-10-30,autumn,T13,NT72,NCDOT,1.07,0.7,-0.7,3.97,1.1,0.71,-0.06,0.98,Medium Sand,0.0,0.0,0.0,0.003414548,0.005612533,0.053159478000000000,0.391173521,0.485456369,0.060683879,0.0004996720000000000,
oct2018_T13N,S4,2018-10-30,autumn,T13,NT72,NCDOT,1.46,0.64,-0.85,5.67,1.5,0.62,-0.05,1.37,Medium Sand,0.0,0.0,0.0,0.000201623,0.0008034020000000000,0.038190955,0.11959799,0.6874371860000000,0.142253298,0.011515546000000000,
oct2018_T15N,S1,2018-10-30,autumn,T15,NT73,NCDOT,0.24,0.9,-0.16,2.53,0.23,0.99,-0.1,1.06,Coarse Sand,0.0,0.0,0.0,0.02718203,0.060255156,0.299497487,0.425125628,0.177889447,0.010050251,0.0,
oct2018_T15N,S2,2018-10-30,autumn,T15,NT73,NCDOT,0.55,0.91,-0.38,2.56,0.56,0.97,-0.11,0.91,Coarse Sand,0.0,0.0,0.0,0.017715017,0.034546289,0.217085427,0.404020101,0.301507538,0.025125628000000000,0.0,
oct2018_T15N,S3,2018-10-30,autumn,T15,NT73,NCDOT,1.14,0.61,-0.3,3.12,1.15,0.64,0.03,0.89,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.027108434,0.40763052200000000,0.501004016,0.063756855,0.000500173,
oct2018_T15N,S4,2018-10-30,autumn,T15,NT73,NCDOT,1.32,0.59,-0.91,5.38,1.32,0.62,-0.11,1.13,Medium Sand,0.0,0.0,0.0,0.00040365200000000000,0.001608421,0.025150905,0.23138833,0.654929577,0.08451439600000000,0.002004718,
oct2018_T16N,S1,2018-10-30,autumn,T16,NT74,NCDOT,0.6,0.99,-0.42,2.52,0.6,1.06,-0.19,0.91,Coarse Sand,0.0,0.0,0.0,0.021542765,0.045793918000000000,0.208040201,0.339698492,0.339698492,0.044224779000000000,0.001001352,
oct2018_T16N,S2,2018-10-30,autumn,T16,NT74,NCDOT,0.66,0.87,-0.55,2.84,0.67,0.93,-0.14,0.96,Coarse Sand,0.0,0.0,0.0,0.01990051,0.027288245,0.170682731,0.414658635,0.343373494,0.024096386,0.0,
oct2018_T16N,S3,2018-10-30,autumn,T16,NT74,NCDOT,1.38,0.48,-0.53,4.87,1.37,0.53,-0.03,1.01,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.008024072,0.21263791400000000,0.696088265,0.082750078,0.0004996720000000000,
oct2018_T16N,S4,2018-10-30,autumn,T16,NT74,NCDOT,1.75,0.48,-0.01,6.12,1.76,0.54,0.16,0.83,Medium Sand,0.0,0.0,0.0,0.0032231770000000000,0.00080502,0.002014099,0.014098691000000000,0.6777442090000000,0.291579433,0.010535371000000000,
jan2019_C11N,S1,2019-01-23,winter,C11,NT59,NCDOT,0.56,1.14,-0.55,2.32,0.38,1.31,-0.35,0.7,Coarse Sand,0.0,0.0,0.0,0.095666355,0.097720419,0.141282565,0.226452906,0.389779559,0.047600684000000000,0.0014975130000000000,
jan2019_C11N,S2,2019-01-23,winter,C11,NT59,NCDOT,1.06,0.69,-1.31,4.76,1.1,0.71,-0.26,1.05,Medium Sand,0.0,0.0,0.0,0.008214979,0.008802038,0.064064064,0.315315315,0.585585586,0.018018018,0.0,
jan2019_C11N,S3,2019-01-23,winter,C11,NT59,NCDOT,-0.22,0.83,0.69,3.51,-0.23,0.88,0.19,1.42,Very Coarse Sand,0.0,0.0,0.0,0.028494292,0.085619822,0.584584585,0.19219219200000000,0.10210210200000000,0.007007007000000000,0.0,
jan2019_C11N,S4,2019-01-23,winter,C11,NT59,NCDOT,1.6,0.53,0.21,4.65,1.61,0.57,0.1,1.14,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.004020101,0.100502513,0.696482412,0.183474022,0.015520953,
jan2019_C09N,S1,2019-01-23,winter,C09,NT60,NCDOT,0.95,1.04,-1.14,3.56,0.89,1.19,-0.52,1.36,Coarse Sand,0.0,0.0,0.0,0.043889395,0.059213709,0.10010010000000000,0.146146146,0.586586587,0.060074694000000000,0.00398937,
jan2019_C09N,S2,2019-01-23,winter,C09,NT60,NCDOT,1.04,0.71,-1.33,4.42,1.08,0.73,-0.3,1.05,Medium Sand,0.0,0.0,0.0,0.0022111870000000000,0.008810857,0.083166333,0.296593186,0.597194389,0.012024048,0.0,
jan2019_C09N,S3,2019-01-23,winter,C09,NT60,NCDOT,1.0,0.75,-1.05,4.01,1.04,0.76,-0.25,1.04,Medium Sand,0.0,0.0,0.0,0.0046172290000000000,0.010412832,0.08917835700000000,0.33567134300000000,0.532064128,0.027556941,0.000499171,
jan2019_C09N,S4,2019-01-23,winter,C09,NT60,NCDOT,1.39,0.5,-0.19,5.27,1.37,0.54,-0.02,1.04,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.0070281120000000000,0.21285140600000000,0.7008032130000000,0.072815017,0.006502252000000000,
jan2019_C07N,S1,2019-01-23,winter,C07,NT61,NCDOT,-0.41,0.98,-0.06,1.57,-0.71,0.99,0.44,0.33,Very Coarse Sand,0.0,0.0,0.0,0.18599076400000000,0.266461689,0.208208208,0.324324324,0.015015015,0.0,0.0,
jan2019_C07N,S2,2019-01-23,winter,C07,NT61,NCDOT,0.0,1.22,0.03,1.76,-0.21,1.33,0.14,0.53,Very Coarse Sand,0.0,0.0,0.0,0.133560565,0.208465514,0.201604814,0.184553661,0.250752257,0.019564175,0.001499015,
jan2019_C07N,S3,2019-01-23,winter,C07,NT61,NCDOT,0.59,0.96,-0.57,2.57,0.6,1.02,-0.21,0.9,Coarse Sand,0.0,0.0,0.0,0.017688732,0.046503845,0.203610832,0.344032096,0.369107322,0.018057828,0.000999343,
jan2019_C07N,S4,2019-01-23,winter,C07,NT61,NCDOT,1.23,0.65,-0.89,4.81,1.25,0.65,-0.15,1.03,Medium Sand,0.0,0.0,0.0,0.001606665,0.002405371,0.043129388,0.264794383,0.621865597,0.062201223,0.003997372,
jan2019_C05N,S1,2019-01-23,winter,C05,NT62,NCDOT,-0.37,1.02,0.29,2.37,-0.7,0.75,1.59,0.44,Very Coarse Sand,0.0,0.0,0.0,0.349840125,0.250361285,0.170191339,0.12286002,0.097683787,0.009063444,0.0,
jan2019_C05N,S2,2019-01-23,winter,C05,NT62,NCDOT,0.92,0.72,-0.9,3.5,0.96,0.76,-0.16,1.02,Coarse Sand,0.0,0.0,0.0,0.002012186,0.008017904000000000,0.09628886700000000,0.39819458400000000,0.479438315,0.016048144,0.0,
jan2019_C05N,S3,2019-01-23,winter,C05,NT62,NCDOT,0.9,0.85,-0.84,3.15,0.94,0.86,-0.3,0.93,Coarse Sand,0.0,0.0,0.0,0.004028412,0.016051909,0.141566265,0.29518072300000000,0.5080321290000000,0.034140216,0.001000346,
jan2019_C05N,S4,2019-01-23,winter,C05,NT62,NCDOT,1.39,0.52,-0.44,6.3,1.39,0.52,-0.04,1.09,Medium Sand,0.0,0.0,0.0,0.001003009,0.0,0.014042126,0.177532598,0.735205617,0.062722891,0.009493759000000000,
jan2019_C03N,S1,2019-01-23,winter,C03,NT63,NCDOT,-0.86,0.91,1.09,3.79,-1.19,0.82,0.61,0.68,Very Fine Gravel,0.0,0.0,0.0,0.200510844,0.40330059,0.295887663,0.043129388,0.05115346,0.006018054,0.0,
jan2019_C03N,S2,2019-01-23,winter,C03,NT63,NCDOT,0.49,1.0,-0.67,2.58,0.48,1.16,-0.3,1.04,Coarse Sand,0.0,0.0,0.0,0.044794647,0.078575463,0.16449348,0.369107322,0.331995988,0.011033099,0.0,
jan2019_C03N,S3,2019-01-23,winter,C03,NT63,NCDOT,0.46,0.97,-0.55,2.46,0.48,1.07,-0.21,0.97,Coarse Sand,0.0,0.0,0.0,0.024170045,0.06427216600000000,0.21005025100000000,0.37889447200000000,0.314572864,0.008040201,0.0,
jan2019_C03N,S4,2019-01-23,winter,C03,NT63,NCDOT,0.94,0.98,-1.25,4.14,0.97,1.05,-0.45,1.48,Coarse Sand,0.0,0.0,0.0,0.04294550900000000,0.058766475,0.06143001,0.242698892,0.545820745,0.044826578,0.00351179,
jan2019_C01N,S1,2019-01-23,winter,C01,NT64,NCDOT,-0.7,0.92,0.56,2.53,-1.04,0.85,0.66,0.47,Very Fine Gravel,0.0,0.0,0.0,0.20549122,0.33776833800000000,0.275653924,0.137826962,0.041247485,0.002012072,0.0,
jan2019_C01N,S2,2019-01-23,winter,C01,NT64,NCDOT,-0.05,1.13,0.06,2.0,-0.22,1.28,0.02,0.7,Very Coarse Sand,0.0,0.0,0.0,0.111677081,0.185213591,0.23871614800000000,0.261785356,0.18555667,0.016551482,0.0004996720000000000,
jan2019_C01N,S3,2019-01-23,winter,C01,NT64,NCDOT,0.65,0.82,-0.73,3.28,0.7,0.85,-0.11,1.07,Coarse Sand,0.0,0.0,0.0,0.013301949000000000,0.028951572000000000,0.139839034,0.485915493,0.32293762600000000,0.009054326,0.0,
jan2019_C01N,S4,2019-01-23,winter,C01,NT64,NCDOT,1.4,0.64,-0.18,4.23,1.37,0.66,-0.04,1.22,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.020080321,0.220883534,0.624497992,0.11803243600000000,0.016505716,
jan2019_T03N,S1,2019-01-23,winter,T03,NT67,NCDOT,-0.81,0.88,0.69,2.92,-1.16,0.5,1.81,0.33,Very Fine Gravel,0.0,0.0,0.0,0.316530073,0.38687674,0.200400802,0.06713426900000000,0.0250501,0.003508845,0.000499171,
jan2019_T03N,S2,2019-01-23,winter,T03,NT67,NCDOT,0.56,0.74,-0.32,3.05,0.59,0.77,-0.04,1.27,Coarse Sand,0.0,0.0,0.0,0.003420716,0.013630437000000000,0.171514544,0.5777332,0.22266800400000000,0.011033099,0.0,
jan2019_T03N,S3,2019-01-23,winter,T03,NT67,NCDOT,0.72,0.82,-0.8,3.54,0.8,0.82,-0.1,1.05,Coarse Sand,0.0,0.0,0.0,0.007828736,0.027206299,0.124124124,0.46346346300000000,0.365365365,0.010515998,0.001496014,
jan2019_T03N,S4,2019-01-23,winter,T03,NT67,NCDOT,1.39,0.53,-0.48,7.21,1.38,0.54,-0.02,1.08,Medium Sand,0.0,0.0,0.0,0.002403634,0.001600371,0.009009009,0.194194194,0.715715716,0.06660498200000000,0.010472095,
jan2019_T05N,S1,2019-01-23,winter,T05,NT68,NCDOT,-0.53,0.98,0.51,2.59,-0.81,0.99,0.4,0.6,Very Coarse Sand,0.0,0.0,0.0,0.17078416600000000,0.277664282,0.313313313,0.163163163,0.07007007,0.004506334,0.000498671,
jan2019_T05N,S2,2019-01-23,winter,T05,NT68,NCDOT,0.67,0.73,-1.08,5.0,0.73,0.9,-0.21,2.34,Coarse Sand,0.0,0.0,0.0,0.047367314,0.032873408,0.059177533,0.606820461,0.244734203,0.009027081,0.0,
jan2019_T05N,S3,2019-01-23,winter,T05,NT68,NCDOT,-0.05,0.97,0.01,2.34,-0.09,1.07,-0.05,1.03,Very Coarse Sand,0.0,0.0,0.0,0.049147537000000000,0.12802964,0.342342342,0.346346346,0.129129129,0.004506334,0.000498671,
jan2019_T05N,S4,2019-01-23,winter,T05,NT68,NCDOT,1.2,0.56,-0.8,4.31,1.22,0.58,-0.12,0.86,Medium Sand,0.0,0.0,0.0,0.000201017,0.000800987,0.022044088000000000,0.331663327,0.605210421,0.039580989,0.000499171,
jan2019_T07N,S1,2019-01-23,winter,T07,NT69,NCDOT,-0.53,0.55,-0.37,4.51,-0.54,0.64,-0.18,1.33,Very Coarse Sand,0.0,0.0,0.0,0.055310407,0.11637634,0.677710843,0.146586345,0.003012048,0.0010040160000000000,0.0,
jan2019_T07N,S2,2019-01-23,winter,T07,NT69,NCDOT,-0.26,0.73,-0.18,3.35,-0.35,0.86,-0.26,1.14,Very Coarse Sand,0.0,0.0,0.0,0.071957433,0.11122575,0.41041041,0.381381381,0.022022022000000000,0.0030030030000000000,0.0,
jan2019_T07N,S3,2019-01-23,winter,T07,NT69,NCDOT,-0.26,0.74,-0.04,3.19,-0.25,0.78,-0.11,1.1,Very Coarse Sand,0.0,0.0,0.0,0.039319876000000000,0.10482426800000000,0.465465465,0.36036036,0.028028028000000000,0.002002002,0.0,
jan2019_T07N,S4,2019-01-23,winter,T07,NT69,NCDOT,0.89,0.73,-0.56,3.39,0.92,0.76,-0.07,0.97,Coarse Sand,0.0,0.0,0.0,0.003813161,0.007208883,0.08817635300000000,0.447895792,0.423847695,0.027061433,0.001996683,
jan2019_T09N,S1,2019-01-23,winter,T09,NT70,NCDOT,-0.57,0.84,0.41,3.0,-0.92,0.83,0.33,0.5,Very Coarse Sand,0.0,0.0,0.0,0.17827647800000000,0.241824025,0.396984925,0.138693467,0.04120603,0.003015075,0.0,
jan2019_T09N,S2,2019-01-23,winter,T09,NT70,NCDOT,0.22,1.0,-0.13,2.44,0.18,1.2,-0.12,1.07,Coarse Sand,0.0,0.0,0.0,0.069739227,0.09042093300000000,0.25025025,0.364364364,0.203203203,0.021523351,0.000498671,
jan2019_T09N,S3,2019-01-23,winter,T09,NT70,NCDOT,0.5,0.92,-0.45,2.65,0.51,1.02,-0.15,1.02,Coarse Sand,0.0,0.0,0.0,0.022658324,0.046410745,0.20420420400000000,0.415415415,0.294294294,0.016518346,0.000498671,
jan2019_T09N,S4,2019-01-23,winter,T09,NT70,NCDOT,1.31,0.55,-0.82,6.29,1.31,0.55,-0.14,1.0,Medium Sand,0.0,0.0,0.0,0.0014040380000000000,0.001601974,0.017034068,0.24148296600000000,0.6823647290000000,0.050621345,0.00549088,
jan2019_T11N,S1,2019-01-23,winter,T11,NT71,NCDOT,-0.64,0.71,0.01,2.73,-0.9,0.73,0.06,0.52,Very Coarse Sand,0.0,0.0,0.0,0.146560885,0.227937107,0.479919679,0.136546185,0.008032129,0.0010040160000000000,0.0,
jan2019_T11N,S2,2019-01-23,winter,T11,NT71,NCDOT,0.03,0.66,-0.51,3.73,0.02,0.7,-0.31,1.16,Coarse Sand,0.0,0.0,0.0,0.023733676000000000,0.050563513,0.302208835,0.5913654620000000,0.031124498000000000,0.0010040160000000000,0.0,
jan2019_T11N,S3,2019-01-23,winter,T11,NT71,NCDOT,-0.35,0.92,0.34,2.73,-0.42,1.04,0.0,1.12,Very Coarse Sand,0.0,0.0,0.0,0.063391928,0.180583976,0.430722892,0.25,0.070281124,0.004519907,0.000500173,
jan2019_T11N,S4,2019-01-23,winter,T11,NT71,NCDOT,1.38,0.49,-0.95,7.81,1.39,0.48,-0.11,0.98,Medium Sand,0.0,0.0,0.0,0.000201421,0.000802595,0.013052209000000000,0.173694779,0.757028112,0.050219151,0.005001732,
jan2019_T13N,S1,2019-01-23,winter,T13,NT72,NCDOT,-0.45,0.79,-0.19,2.31,-0.76,0.64,1.02,0.25,Very Coarse Sand,0.0,0.0,0.0,0.280879095,0.203056648,0.301204819,0.19879518100000000,0.016064257,0.0,0.0,
jan2019_T13N,S2,2019-01-23,winter,T13,NT72,NCDOT,-0.47,0.61,0.0,4.98,-0.67,0.69,-0.13,0.98,Very Coarse Sand,0.0,0.0,0.0,0.10269101,0.11830899,0.604,0.165,0.008,0.001501827,0.000498173,
jan2019_T13N,S3,2019-01-23,winter,T13,NT72,NCDOT,0.26,1.18,-0.36,1.99,0.09,1.32,-0.27,0.57,Coarse Sand,0.0,0.0,0.0,0.120366795,0.164202343,0.120240481,0.296593186,0.271543086,0.026055766,0.000998342,
jan2019_T13N,S4,2019-01-23,winter,T13,NT72,NCDOT,1.44,0.5,-0.35,7.71,1.45,0.5,0.02,1.15,Medium Sand,0.0,0.0,0.0,0.000201623,0.0008034020000000000,0.009045226,0.14974874400000000,0.75879397,0.069891489,0.011515546000000000,
jan2019_T15N,S1,2019-01-23,winter,T15,NT73,NCDOT,-0.8,0.88,0.53,2.3,-1.16,0.36,2.68,0.39,Very Fine Gravel,0.0,0.0,0.0,0.370641371,0.390881676,0.150300601,0.061122244000000000,0.026052104,0.001002004,0.0,
jan2019_T15N,S2,2019-01-23,winter,T15,NT73,NCDOT,0.55,0.85,-0.76,3.52,0.54,1.04,-0.27,1.6,Coarse Sand,0.0,0.0,0.0,0.046930141000000000,0.047258235,0.11823647300000000,0.521042084,0.25651302600000000,0.009520869,0.000499171,
jan2019_T15N,S3,2019-01-23,winter,T15,NT73,NCDOT,0.83,0.88,-1.04,3.76,0.89,0.86,-0.22,1.08,Coarse Sand,0.0,0.0,0.0,0.011862645,0.035278779000000000,0.109327984,0.365095286,0.455366098,0.022069865,0.000999343,
jan2019_T15N,S4,2019-01-23,winter,T15,NT73,NCDOT,1.12,0.59,-1.22,5.03,1.17,0.59,-0.13,0.89,Medium Sand,0.0,0.0,0.0,0.000806492,0.0032136080000000000,0.040201005,0.34271356800000000,0.595979899,0.016584751000000000,0.000500676,
jan2019_T16N,S1,2019-01-23,winter,T16,NT74,NCDOT,-0.64,0.77,0.17,2.53,-0.94,0.77,0.23,0.48,Very Coarse Sand,0.0,0.0,0.0,0.166124724,0.250708944,0.42084168300000000,0.144288577,0.018036072,0.0,0.0,
